titlePaper,citationChicago,citations,link,publishedYear,publishedMonth,locationStudy,gpsLat,gpsLong
Mesenchymal Stem Cell-derived Extracellular Vesicles Attenuate Pulmonary Vascular Permeability and Lung Injury Induced by Hemorrhagic Shock and Trauma,"Potter, Daniel R., Byron Y. Miyazawa, Stuart L. Gibb, Xutao Deng, Padma P. Togaratti, Roxanne H. Croze, Amit K. Srivastava et al. ""Mesenchymal stem cell-derived extracellular vesicles attenuate pulmonary vascular permeability and lung injury induced by hemorrhagic shock and trauma."" The journal of trauma and acute care surgery 84, no. 2 (2018): 245.",50,https://pubmed.ncbi.nlm.nih.gov/29251710/,2018,2,"Oregon Health & Science University, Portland, Oregon",45.49861534,-122.6847195
Peak MSC—Are We There Yet?,"Olsen, Timothy R., Kelvin S. Ng, Lye T. Lock, Tabassum Ahsan, and Jon A. Rowley. ""Peak MSC—are we there yet?."" Frontiers in medicine 5 (2018): 178.",50,https://www.frontiersin.org/articles/10.3389/fmed.2018.00178/full,2018,6,"Rooster Bio, Fredrick, MD",39.38210713,-77.41519022
Thy-1 Dependent Uptake of Mesenchymal Stem Cell-derived Extracellular Vesicles Blocks Myofibroblastic Differentiation,"Shentu, Tzu-Pin, Tse-Shun Huang, Mateja Cernelc-Kohan, Joy Chan, Simon S. Wong, Celia R. Espinoza, Chunting Tan et al. ""Thy-1 dependent uptake of mesenchymal stem cell-derived extracellular vesicles blocks myofibroblastic differentiation."" Scientific reports 7, no. 1 (2017): 1-11.",49,https://pubmed.ncbi.nlm.nih.gov/29273797/,2017,12,"University of California-San Diego, La Jolla, California",32.88135344,-117.2335913
Aspiration-Assisted Bioprinting for Precise Positioning of Biologics,"Ayan, Bugra, Dong Nyoung Heo, Zhifeng Zhang, Madhuri Dey, Adomas Povilianskas, Corina Drapaca, and Ibrahim T. Ozbolat. ""Aspiration-assisted bioprinting for precise positioning of biologics."" Science advances 6, no. 10 (2020): eaaw5111.",48,https://pubmed.ncbi.nlm.nih.gov/32181332/,2020,3,"Penn State University, University Park, PA",40.79826139,-77.87245275
Aspiration-Assisted Bioprinting for Precise Positioning of Biologics,"Ayan, Bugra, Dong Nyoung Heo, Zhifeng Zhang, Madhuri Dey, Adomas Povilianskas, Corina Drapaca, and Ibrahim T. Ozbolat. ""Aspiration-assisted bioprinting for precise positioning of biologics."" Science advances 6, no. 10 (2020): eaaw5111.",48,https://pubmed.ncbi.nlm.nih.gov/32181332/,2020,3,"Kyung Hee University, Seoul",37.60754016,127.0487799
Serum-free media formulations are cell line-specific and require optimization for microcarrier culture,"Tan, Kah Yong, Kim Leng Teo, Jessica FY Lim, Allen KL Chen, Shaul Reuveny, and Steve KW Oh. ""Serum-free media formulations are cell line–specific and require optimization for microcarrier culture."" Cytotherapy 17, no. 8 (2015): 1152-1165.",47,https://pubmed.ncbi.nlm.nih.gov/26139547/,2015,8,"Agency for Science, Technology and Research (A*STAR), Centros, Singapore",1.299109174,103.7875007
Bioprocess Integration for Human Mesenchymal Stem Cells: From Up to Downstream Processing Scale-up to Cell Proteome Characterization,"Cunha, Bárbara, Tiago Aguiar, Sofia B. Carvalho, Marta M. Silva, Ricardo A. Gomes, Manuel JT Carrondo, Patrícia Gomes-Alves, Cristina Peixoto, Margarida Serra, and Paula M. Alves. ""Bioprocess integration for human mesenchymal stem cells: from up to downstream processing scale-up to cell proteome characterization."" Journal of biotechnology 248 (2017): 87-98.",45,https://pubmed.ncbi.nlm.nih.gov/28174039/,2017,4,"Instituto de Biologia Experimental e Tecnológica, Apartado 12, 2780-901 Oeiras, Portugal",38.69661906,-9.320585936
"Cells as Advanced Therapeutics: State-of-the-art, Challenges, and Opportunities in Large Scale Biomanufacturing of High-quality Cells for Adoptive Immunotherapies","Dwarshuis, Nate J., Kirsten Parratt, Adriana Santiago-Miranda, and Krishnendu Roy. ""Cells as advanced therapeutics: State-of-the-art, challenges, and opportunities in large scale biomanufacturing of high-quality cells for adoptive immunotherapies."" Advanced drug delivery reviews 114 (2017): 222-239.",42,https://pubmed.ncbi.nlm.nih.gov/28625827/,2017,5,"Georgia Institute of Technology, Atlanta, GA",33.77622392,-84.39761541
Harnessing the Noncovalent Interactions of DNA Backbone with 2D Silicate Nanodisks To Fabricate Injectable Therapeutic Hydrogels,"Basu, Sayantani, Settimio Pacelli, Yi Feng, Qinghua Lu, Jinxi Wang, and Arghya Paul. ""Harnessing the noncovalent interactions of DNA backbone with 2D silicate nanodisks to fabricate injectable therapeutic hydrogels."" ACS nano 12, no. 10 (2018): 9866-9880.",42,https://pubmed.ncbi.nlm.nih.gov/30189128/,2018,10,"University of Kansas , Lawrence , Kansas",38.95487754,-95.25974435
Biodegradable Poly-ε-caprolactone Microcarriers for Efficient Production of Human Mesenchymal Stromal Cells and Secreted Cytokines in Batch and Fed-batch Bioreactors,"Lam, Alan Tin-Lun, Jian Li, Jessica Pei-Wen Toh, Eileen Jia-Hui Sim, Allen Kuan-Liang Chen, Jerry Kok-Yen Chan, Mahesh Choolani, Shaul Reuveny, William R. Birch, and Steve Kah-Weng Oh. ""Biodegradable poly-ε-caprolactone microcarriers for efficient production of human mesenchymal stromal cells and secreted cytokines in batch and fed-batch bioreactors."" Cytotherapy 19, no. 3 (2017): 419-432.",41,https://pubmed.ncbi.nlm.nih.gov/28017598/,2017,3,"Agency for Science, Technology and Research (A*STAR), Singapore",1.299173519,103.7863205
Fabrication and evaluation of 3D printed BCP scaffolds reinforced with ZrO2 for bone tissue applications,"Sa, Min‐Woo, Bao‐Ngoc B. Nguyen, Rebecca A. Moriarty, Timur Kamalitdinov, John P. Fisher, and Jong Young Kim. ""Fabrication and evaluation of 3D printed BCP scaffolds reinforced with ZrO2 for bone tissue applications."" Biotechnology and bioengineering 115, no. 4 (2018): 989-999.",39,https://pubmed.ncbi.nlm.nih.gov/29240243/,2018,1,"Research Institute, SJ TOOLS, Daegu, Korea",35.88335841,128.7303449
Fabrication and evaluation of 3D printed BCP scaffolds reinforced with ZrO2 for bone tissue applications,"Sa, Min‐Woo, Bao‐Ngoc B. Nguyen, Rebecca A. Moriarty, Timur Kamalitdinov, John P. Fisher, and Jong Young Kim. ""Fabrication and evaluation of 3D printed BCP scaffolds reinforced with ZrO2 for bone tissue applications."" Biotechnology and bioengineering 115, no. 4 (2018): 989-999.",39,https://pubmed.ncbi.nlm.nih.gov/29240243/,2018,1,"University of Maryland, College Park, Maryland",38.98725155,-76.9432839
Fabrication and evaluation of 3D printed BCP scaffolds reinforced with ZrO2 for bone tissue applications,"Sa, Min‐Woo, Bao‐Ngoc B. Nguyen, Rebecca A. Moriarty, Timur Kamalitdinov, John P. Fisher, and Jong Young Kim. ""Fabrication and evaluation of 3D printed BCP scaffolds reinforced with ZrO2 for bone tissue applications."" Biotechnology and bioengineering 115, no. 4 (2018): 989-999.",39,https://pubmed.ncbi.nlm.nih.gov/29240243/,2018,1,"Andong National University, Andong-si, Korea",36.54334523,128.7974342
Three-Dimensional Printed Polylactic Acid Scaffolds Promote Bone-like Matrix Deposition in Vitro,"Fairag, Rayan, Derek H. Rosenzweig, Jose L. Ramirez-Garcialuna, Michael H. Weber, and Lisbet Haglund. ""Three-dimensional printed polylactic acid scaffolds promote bone-like matrix deposition in vitro."" ACS applied materials & interfaces 11, no. 17 (2019): 15306-15315.",39,https://pubmed.ncbi.nlm.nih.gov/30973708/,2019,5,"King Abdulaziz University, Saudi Arabia",21.49327747,39.23960864
Three-Dimensional Printed Polylactic Acid Scaffolds Promote Bone-like Matrix Deposition in Vitro,"Fairag, Rayan, Derek H. Rosenzweig, Jose L. Ramirez-Garcialuna, Michael H. Weber, and Lisbet Haglund. ""Three-dimensional printed polylactic acid scaffolds promote bone-like matrix deposition in vitro."" ACS applied materials & interfaces 11, no. 17 (2019): 15306-15315.",39,https://pubmed.ncbi.nlm.nih.gov/30973708/,2019,5,"Shriners Hospital for Children, Montreal, Canada",45.47175761,-73.60107898
3D printed biofunctionalized scaffolds for microfracture repair of cartilage defects,"Guo, Ting, Maeesha Noshin, Hannah B. Baker, Evin Taskoy, Sean J. Meredith, Qinggong Tang, Julia P. Ringel et al. ""3D printed biofunctionalized scaffolds for microfracture repair of cartilage defects."" Biomaterials 185 (2018): 219-231.",37,https://pubmed.ncbi.nlm.nih.gov/30248646/,2018,9,"Fischell Department of Bioengineering, University of Maryland, College Park, MD",38.9918741,-76.93745958
3D printed biofunctionalized scaffolds for microfracture repair of cartilage defects,"Guo, Ting, Maeesha Noshin, Hannah B. Baker, Evin Taskoy, Sean J. Meredith, Qinggong Tang, Julia P. Ringel et al. ""3D printed biofunctionalized scaffolds for microfracture repair of cartilage defects."" Biomaterials 185 (2018): 219-231.",37,https://pubmed.ncbi.nlm.nih.gov/30248646/,2018,9,"National Institute of Standards and Technology, Gaithersburg, MD",39.14034625,-77.21839023
Collagen Type Ii Enhances Chondrogenic Differentiation in Agarose-based Modular Microtissues,"Annamalai, Ramkumar Tiruvannamalai, David R. Mertz, Ethan LH Daley, and Jan P. Stegemann. ""Collagen Type II enhances chondrogenic differentiation in agarose-based modular microtissues."" Cytotherapy 18, no. 2 (2016): 263-277.",35,https://pubmed.ncbi.nlm.nih.gov/26794716/,2016,2,"University of Michigan, Ann Arbor, Michigan",42.27845605,-83.73680793
Dynamic Bioreactor Culture of High Volume Engineered Bone Tissue,"Nguyen, Bao-Ngoc B., Henry Ko, Rebecca A. Moriarty, Julie M. Etheridge, and John P. Fisher. ""Dynamic bioreactor culture of high volume engineered bone tissue."" Tissue Engineering Part A 22, no. 3-4 (2016): 263-271.",35,https://pubmed.ncbi.nlm.nih.gov/26653703/,2016,2,"University of Maryland, College Park, Maryland",38.98755177,-76.94379888
Hippo Deficiency Leads to Cardiac Dysfunction Accompanied by Cardiomyocyte De-Differentiation During Pressure Overload,"Ikeda, Shohei, Wataru Mizushima, Sebastiano Sciarretta, Maha Abdellatif, Peiyong Zhai, Risa Mukai, Nadezhda Fefelova et al. ""Hippo deficiency leads to cardiac dysfunction accompanied by cardiomyocyte dedifferentiation during pressure overload."" Circulation research 124, no. 2 (2019): 292-305.",34,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6645688/,2020,1,"Rutgers New Jersey Medical School, Newark, New Jersey",40.74017793,-74.18932341
Hippo Deficiency Leads to Cardiac Dysfunction Accompanied by Cardiomyocyte De-Differentiation During Pressure Overload,"Ikeda, Shohei, Wataru Mizushima, Sebastiano Sciarretta, Maha Abdellatif, Peiyong Zhai, Risa Mukai, Nadezhda Fefelova et al. ""Hippo deficiency leads to cardiac dysfunction accompanied by cardiomyocyte dedifferentiation during pressure overload."" Circulation research 124, no. 2 (2019): 292-305.",34,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6645688/,2020,1,"Sapienza University of Rome, Latina, Italy",41.47080579,12.90385506
Hippo Deficiency Leads to Cardiac Dysfunction Accompanied by Cardiomyocyte De-Differentiation During Pressure Overload,"Ikeda, Shohei, Wataru Mizushima, Sebastiano Sciarretta, Maha Abdellatif, Peiyong Zhai, Risa Mukai, Nadezhda Fefelova et al. ""Hippo deficiency leads to cardiac dysfunction accompanied by cardiomyocyte dedifferentiation during pressure overload."" Circulation research 124, no. 2 (2019): 292-305.",34,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6645688/,2020,1,"RoosterBio Inc. Frederick, Maryland, USA",39.38220884,-77.41503383
Hippo Deficiency Leads to Cardiac Dysfunction Accompanied by Cardiomyocyte De-Differentiation During Pressure Overload,"Ikeda, Shohei, Wataru Mizushima, Sebastiano Sciarretta, Maha Abdellatif, Peiyong Zhai, Risa Mukai, Nadezhda Fefelova et al. ""Hippo deficiency leads to cardiac dysfunction accompanied by cardiomyocyte dedifferentiation during pressure overload."" Circulation research 124, no. 2 (2019): 292-305.",34,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6645688/,2020,1,"University of Cincinnati, Cincinnati, Ohio, USA",39.13305503,-84.51463927
Hippo Deficiency Leads to Cardiac Dysfunction Accompanied by Cardiomyocyte De-Differentiation During Pressure Overload,"Ikeda, Shohei, Wataru Mizushima, Sebastiano Sciarretta, Maha Abdellatif, Peiyong Zhai, Risa Mukai, Nadezhda Fefelova et al. ""Hippo deficiency leads to cardiac dysfunction accompanied by cardiomyocyte dedifferentiation during pressure overload."" Circulation research 124, no. 2 (2019): 292-305.",34,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6645688/,2020,1," National Yang-Ming University School of Medicine, Taiwan",25.01749604,121.5401058
Hippo Deficiency Leads to Cardiac Dysfunction Accompanied by Cardiomyocyte De-Differentiation During Pressure Overload,"Ikeda, Shohei, Wataru Mizushima, Sebastiano Sciarretta, Maha Abdellatif, Peiyong Zhai, Risa Mukai, Nadezhda Fefelova et al. ""Hippo deficiency leads to cardiac dysfunction accompanied by cardiomyocyte dedifferentiation during pressure overload."" Circulation research 124, no. 2 (2019): 292-305.",34,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6645688/,2020,1,"Tohoku University Graduate School of Medicine, Sendai, Japan",38.25401933,140.8743315
Hippo Deficiency Leads to Cardiac Dysfunction Accompanied by Cardiomyocyte De-Differentiation During Pressure Overload,"Ikeda, Shohei, Wataru Mizushima, Sebastiano Sciarretta, Maha Abdellatif, Peiyong Zhai, Risa Mukai, Nadezhda Fefelova et al. ""Hippo deficiency leads to cardiac dysfunction accompanied by cardiomyocyte dedifferentiation during pressure overload."" Circulation research 124, no. 2 (2019): 292-305.",34,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6645688/,2020,1,"Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea.",36.37231545,127.3603578
Engineering inkjet bioprinting processes toward translational therapies ,"Angelopoulos, Ioannis, Mark C. Allenby, Mayasari Lim, and Mauricio Zamorano. ""Engineering inkjet bioprinting processes toward translational therapies."" Biotechnology and bioengineering 117, no. 1 (2020): 272-284.",33,https://doi.org/10.1002/bit.27176,2019,9,"Department of Biomedical Research, Foundation of Research and Technology-Hellas, Institute of Molecular Biology and Biotechnology, Ioannina, Greece",39.66656273,20.85336621
Engineering inkjet bioprinting processes toward translational therapies ,"Angelopoulos, Ioannis, Mark C. Allenby, Mayasari Lim, and Mauricio Zamorano. ""Engineering inkjet bioprinting processes toward translational therapies."" Biotechnology and bioengineering 117, no. 1 (2020): 272-284.",33,https://doi.org/10.1002/bit.27176,2019,9,"Instiute of Health and Biomedical Innovation, Queensland University of Technology, Brisbane, Australia",-27.45289706,153.0146625
Engineering inkjet bioprinting processes toward translational therapies ,"Angelopoulos, Ioannis, Mark C. Allenby, Mayasari Lim, and Mauricio Zamorano. ""Engineering inkjet bioprinting processes toward translational therapies."" Biotechnology and bioengineering 117, no. 1 (2020): 272-284.",33,https://doi.org/10.1002/bit.27176,2019,9,"RoosterBio, Frederick, Maryland",39.38220055,-77.41486217
Engineering inkjet bioprinting processes toward translational therapies ,"Angelopoulos, Ioannis, Mark C. Allenby, Mayasari Lim, and Mauricio Zamorano. ""Engineering inkjet bioprinting processes toward translational therapies."" Biotechnology and bioengineering 117, no. 1 (2020): 272-284.",33,https://doi.org/10.1002/bit.27176,2019,9,"Chemical Engineering Department, Universidad de La Frontera, Temuco, Chile",-38.74763189,-72.61632875
Enhancement of mesenchymal stem cell chondrogenesis with short-term low intensity pulsed electromagnetic fields,"Parate, Dinesh, Alfredo Franco-Obregón, Jürg Fröhlich, Christian Beyer, Azlina A. Abbas, Tunku Kamarul, James HP Hui, and Zheng Yang. ""Enhancement of mesenchymal stem cell chondrogenesis with short-term low intensity pulsed electromagnetic fields."" Scientific reports 7, no. 1 (2017): 1-13.",33,https://pubmed.ncbi.nlm.nih.gov/28842627/,2017,8,National University of Singapore,1.297114533,103.7792263
Enhancement of mesenchymal stem cell chondrogenesis with short-term low intensity pulsed electromagnetic fields,"Parate, Dinesh, Alfredo Franco-Obregón, Jürg Fröhlich, Christian Beyer, Azlina A. Abbas, Tunku Kamarul, James HP Hui, and Zheng Yang. ""Enhancement of mesenchymal stem cell chondrogenesis with short-term low intensity pulsed electromagnetic fields."" Scientific reports 7, no. 1 (2017): 1-13.",33,https://pubmed.ncbi.nlm.nih.gov/28842627/,2017,8,"Swiss Federal Institute of Technology (ETH),  Zurich, Switzerland",47.3771151,8.549087091
Enhancement of mesenchymal stem cell chondrogenesis with short-term low intensity pulsed electromagnetic fields,"Parate, Dinesh, Alfredo Franco-Obregón, Jürg Fröhlich, Christian Beyer, Azlina A. Abbas, Tunku Kamarul, James HP Hui, and Zheng Yang. ""Enhancement of mesenchymal stem cell chondrogenesis with short-term low intensity pulsed electromagnetic fields."" Scientific reports 7, no. 1 (2017): 1-13.",33,https://pubmed.ncbi.nlm.nih.gov/28842627/,2017,8," University of Malaya, Malaysia",3.1218473,101.6557725
